time_s,pending_tx,drain_s,vulnerable_drain_s,predicted_window_s,vulnerable_window_s,virtual
1896.0,10723,770.795472,39.5328,776.795472,45.5328,1065.5431578947373
1908.0,11800,789.147552,57.88488,795.147552,63.88488,1065.1726315789479
1920.0,12743,805.216272,73.95360000000001,811.216272,79.95360000000001,1064.8021052631584
1932.0,12481,800.751792,69.48912,806.751792,75.48912,1064.431578947369
1944.0,12225,796.3895520000001,65.12688,802.3895520000001,71.12688,1064.0610526315795
1956.0,11963,791.925072,60.662400000000005,797.925072,66.6624,1063.69052631579
1968.0,11708,787.579872,56.31720000000001,793.579872,62.31720000000001,1074.2410526315796
1980.0,11459,783.3369120000001,52.07424,789.3369120000001,58.07424,1092.3968421052639
1992.0,11193,778.8042720000001,47.5416,784.8042720000001,53.5416,1110.5526315789482
2004.0,10918,774.118272,42.8556,780.118272,48.8556,1128.7084210526325
2016.0,10683,772.143408,38.357040000000005,778.143408,44.357040000000005,1146.60105263158
2028.0,10428,775.076544,32.23968,781.076544,38.23968,1157.7831578947378
2040.0,10168,781.7736000000001,25.09992,787.7736000000001,31.09992,1162.5442105263166
2052.0,9940,786.7764480000001,19.050720000000002,792.7764480000001,25.050720000000002,1162.1736842105272
2064.0,9691,787.1524320000001,13.68312,793.1524320000001,19.683120000000002,1161.8031578947378
2076.0,9466,787.727424,8.7756,793.727424,14.7756,1161.4326315789483
2088.0,9216,789.416064,3.0672,795.416064,9.0672,1161.0621052631589
2100.0,9068,787.524,0.39192000000000005,793.524,6.39192,1160.728947368422
2112.0,9055,786.812592,0.28968,792.812592,6.28968,1160.4852631578958
2124.0,9066,787.8398400000001,0.27264,793.8398400000001,6.27264,1160.2294736842116
2136.0,9030,785.12688,0.17040000000000002,791.12688,6.1704,1159.9805263157905
2148.0,9030,785.196864,0.15336,791.196864,6.15336,1159.7378947368431
2160.0,9049,786.3604320000001,0.27264,792.3604320000001,6.27264,1159.4915789473694
2172.0,9055,787.2324960000001,0.18744000000000002,793.2324960000001,6.18744,1159.2447368421062
2184.0,9036,785.369088,0.23856000000000002,791.369088,6.23856,1158.9984210526325
2196.0,9033,784.758096,0.32376,790.758096,6.32376,1158.7563157894747
2208.0,9007,783.4752480000001,0.08520000000000001,789.4752480000001,6.0852,1158.524210526317
2220.0,9029,784.549968,0.28968,790.549968,6.28968,1158.3078947368433
2232.0,9027,784.515888,0.2556,790.515888,6.2556,1158.0705263157906
2244.0,9039,785.420208,0.28968,791.420208,6.28968,1157.8284210526328
2256.0,9042,785.751264,0.27264,791.751264,6.27264,1157.5884210526328
