time_s,pending_tx,drain_s,vulnerable_drain_s,predicted_window_s,vulnerable_window_s,virtual
2772.0,11927,1037.165424,0.18744000000000002,1043.165424,6.18744,1557.7874999999947
2784.0,11918,1036.24224,0.22152000000000002,1042.24224,6.22152,1557.5849999999946
2796.0,11891,1033.9625760000001,0.20448000000000002,1039.9625760000001,6.20448,1557.3918749999946
2808.0,11919,1036.3992480000002,0.20448000000000002,1042.3992480000002,6.20448,1557.2256249999946
2820.0,11915,1036.121136,0.18744000000000002,1042.121136,6.18744,1557.0343749999945
2832.0,11945,1038.381936,0.27264,1044.381936,6.27264,1556.8368749999945
2844.0,11922,1036.8002880000001,0.17040000000000002,1042.8002880000001,6.1704,1556.6324999999945
2856.0,11912,1036.0700160000001,0.13632,1042.0700160000001,6.1363199999999996,1556.4106249999945
2868.0,11896,1034.747616,0.11928000000000001,1040.747616,6.11928,1556.2168749999946
2880.0,11905,1035.180912,0.20448000000000002,1041.180912,6.20448,1556.0312499999945
2892.0,11894,1034.1536640000002,0.22152000000000002,1040.1536640000002,6.22152,1555.8549999999946
2904.0,12003,1041.329808,0.7838400000000001,1047.329808,6.78384,1555.6581249999945
2916.0,12854,1055.830848,15.284880000000001,1061.830848,21.28488,1555.2181249999944
2928.0,13651,1069.411728,28.86576,1075.411728,34.86576,1554.7781249999944
2940.0,14493,1083.7594080000001,43.213440000000006,1089.7594080000001,49.213440000000006,1554.3381249999943
2952.0,15334,1098.090048,57.54408,1104.090048,63.54408,1553.8981249999943
2964.0,16095,1111.0574880000001,70.51152,1117.0574880000001,76.51152,1553.4581249999942
2976.0,16944,1125.5244480000001,84.97848,1131.5244480000001,90.97848,1553.0181249999941
2988.0,17746,1139.190528,98.64456000000001,1145.190528,104.64456000000001,1552.578124999994
3000.0,18555,1152.9758880000002,112.42992000000001,1158.9758880000002,118.42992000000001,1552.138124999994
3012.0,19330,1166.181888,125.63592000000001,1172.181888,131.63592,1564.541874999994
3024.0,20262,1182.0631680000001,141.5172,1188.0631680000001,147.5172,1586.101874999994
3036.0,21102,1196.376768,155.8308,1202.376768,161.8308,1607.6618749999939
3048.0,21863,1209.344208,168.79824000000002,1215.344208,174.79824000000002,1629.2218749999938
3060.0,22638,1222.550208,182.00424,1228.550208,188.00424,1650.7818749999938
3072.0,23439,1236.1992480000001,195.65328000000002,1242.1992480000001,201.65328000000002,1672.3418749999937
3084.0,24291,1250.7173280000002,210.17136000000002,1256.7173280000002,216.17136000000002,1693.9018749999937
3096.0,25156,1265.456928,224.91096000000002,1271.456928,230.91096000000002,1715.4618749999936
3108.0,26112,1281.747168,241.2012,1287.747168,247.2012,1737.0218749999935
3120.0,26905,1295.259888,254.71392,1301.259888,260.71392000000003,1758.5818749999935
3132.0,26699,1291.749648,251.20368000000002,1297.749648,257.20368,1780.1418749999934
3144.0,27504,1305.466848,264.92088,1311.466848,270.92088,1801.7018749999934
3156.0,28351,1319.899728,279.35376,1325.899728,285.35376,1823.2618749999933
3168.0,29155,1333.599888,293.05392,1339.599888,299.05392,1844.8218749999933
3180.0,30022,1348.373568,307.8276,1354.373568,313.8276,1866.3818749999932
3192.0,30818,1361.937408,321.39144000000005,1367.937408,327.39144000000005,1887.9418749999932
3204.0,31481,1373.234928,332.68896,1379.234928,338.68896,1909.501874999993
3216.0,31321,1370.508528,329.96256,1376.508528,335.96256,1931.061874999993
3228.0,32142,1384.498368,343.9524,1390.498368,349.9524,1952.621874999993
3240.0,32905,1397.499888,356.95392000000004,1403.499888,362.95392000000004,1974.181874999993
3252.0,33728,1411.5238080000001,370.97784,1417.5238080000001,376.97784,1995.741874999993
3264.0,34563,1425.752208,385.20624000000004,1431.752208,391.20624000000004,2017.3018749999928
3276.0,35265,1437.7142880000001,397.16832000000005,1443.7142880000001,403.16832000000005,2038.8618749999928
3288.0,34935,1432.0910880000001,391.54512,1438.0910880000001,397.54512,2060.4218749999927
3300.0,34598,1426.348608,385.80264,1432.348608,391.80264,2081.9818749999927
3312.0,34274,1420.8276480000002,380.28168,1426.8276480000002,386.28168,2103.5418749999926
3324.0,33960,1417.856544,374.35176,1423.856544,380.35176,2125.1018749999926
3336.0,33632,1416.606432,367.70616,1422.606432,373.70616,2146.6618749999925
3348.0,33336,1427.5889280000001,358.76016000000004,1433.5889280000001,364.76016000000004,2168.2218749999925
3360.0,33011,1439.7568800000001,348.91104,1445.7568800000001,354.91104,2189.7818749999924
3372.0,32730,1456.103808,338.97672,1462.103808,344.97672,2211.3418749999923
3384.0,32402,1469.2704,328.82088000000005,1475.2704,334.82088000000005,2232.9018749999923
3396.0,32202,1491.05664,319.27848,1497.05664,325.27848,2254.4618749999922
3408.0,32997,1523.709072,328.17336,1529.709072,334.17336,2276.021874999992
3420.0,33836,1545.633888,340.61256000000003,1551.633888,346.61256000000003,2297.581874999992
3432.0,34680,1560.015648,354.99432,1566.015648,360.99432,2319.141874999992
3444.0,35537,1574.618928,369.5976,1580.618928,375.5976,2340.701874999992
3456.0,36401,1589.341488,384.32016000000004,1595.341488,390.32016000000004,2362.261874999992
3468.0,37246,1603.7402880000002,398.71896000000004,1609.7402880000002,404.71896000000004,2383.821874999992
3480.0,38024,1616.9974080000002,411.97608,1622.9974080000002,417.97608,2405.381874999992
3492.0,38798,1630.1863680000001,425.16504000000003,1636.1863680000001,431.16504000000003,2426.941874999992
3504.0,39614,1644.091008,439.06968,1650.091008,445.06968,2448.5018749999917
3516.0,40523,1659.5803680000001,454.55904000000004,1665.5803680000001,460.55904000000004,2470.0618749999917
3528.0,41277,1672.4285280000001,467.40720000000005,1678.4285280000001,473.40720000000005,2491.6218749999916
3540.0,42009,1684.901808,479.88048000000003,1690.901808,485.88048000000003,2513.1818749999916
3552.0,41659,1680.1275360000002,473.6268,1686.1275360000002,479.6268,2534.7418749999915
3564.0,41375,1688.5151520000002,465.56688,1694.5151520000002,471.56688,2556.3018749999915
3576.0,41020,1700.661792,455.08728,1706.661792,461.08728,2577.8618749999914
3588.0,40821,1722.745008,445.49376,1728.745008,451.49376,2599.4218749999914
3600.0,41687,1762.0660320000002,454.26936,1768.0660320000002,460.26936,2620.9818749999913
3612.0,42486,1775.680992,467.88432,1781.680992,473.88432,2642.5418749999913
3624.0,43292,1789.415232,481.61856,1795.415232,487.61856,2664.101874999991
3636.0,44055,1802.416752,494.62008000000003,1808.416752,500.62008000000003,2685.661874999991
3648.0,43763,1799.3306400000001,489.18432,1805.3306400000001,495.18432,2707.221874999991
3660.0,43460,1805.0850240000002,481.36296000000004,1811.0850240000002,487.36296000000004,2728.781874999991
3672.0,43225,1824.10536,471.7524,1830.10536,477.7524,2750.341874999991
3684.0,43981,1857.3529440000002,479.67600000000004,1863.3529440000002,485.67600000000004,2771.901874999991
3696.0,44601,1869.317424,489.90000000000003,1875.317424,495.90000000000003,2793.461874999991
3708.0,44283,1867.67784,483.56112,1873.67784,489.56112,2815.021874999991
3720.0,43994,1877.44992,475.05816000000004,1883.44992,481.05816000000004,2836.5818749999908
3732.0,43671,1891.6115040000002,464.766,1897.6115040000002,470.766,2858.1418749999907
3744.0,43343,1904.8480800000002,454.59312,1910.8480800000002,460.59312,2879.7018749999907
3756.0,43039,1919.9632800000002,444.47136,1925.9632800000002,450.47136,2901.2618749999906
3768.0,42716,1932.5852160000002,434.55408,1938.5852160000002,440.55408,2922.8218749999905
3780.0,42376,1942.7479680000001,424.87536,1948.7479680000001,430.87536,2944.3818749999905
3792.0,42054,1956.3667200000002,414.73656,1962.3667200000002,420.73656,2965.9418749999904
3804.0,41743,1970.522832,404.70000000000005,1976.522832,410.70000000000005,2987.5018749999904
3816.0,41404,1982.592192,394.57824000000005,1988.592192,400.57824000000005,3009.0618749999903
3828.0,41115,1998.9427680000001,384.47352,2004.9427680000001,390.47352,3030.6218749999903
3840.0,40868,2017.828608,374.64144000000005,2023.828608,380.64144000000005,3052.18187499999
3852.0,41743,2060.94216,382.68432,2066.94216,388.68432,3073.74187499999
3864.0,42568,2083.118304,394.76568000000003,2089.118304,400.76568000000003,3095.30187499999
3876.0,43345,2096.358384,408.00576,2102.358384,414.00576,3116.86187499999
3888.0,43058,2093.7073920000003,402.57000000000005,2099.7073920000003,408.57000000000005,3138.42187499999
3900.0,42741,2095.514064,395.4132,2101.514064,401.4132,3159.98187499999
3912.0,42414,2107.857888,385.47888,2113.857888,391.47888,3181.54187499999
3924.0,42149,2125.737168,375.51048000000003,2131.737168,381.51048000000003,3203.10187499999
3936.0,42990,2162.5326720000003,384.37128,2168.5326720000003,390.37128,3224.66187499999
3948.0,43745,2182.256304,395.56656000000004,2188.256304,401.56656000000004,3246.2218749999897
3960.0,44548,2195.939424,409.24968,2201.939424,415.24968,3267.7818749999897
3972.0,45388,2210.253024,423.56328,2216.253024,429.56328,3289.3418749999896
3984.0,46308,2225.9298240000003,439.24008000000003,2231.9298240000003,445.24008000000003,3310.9018749999896
3996.0,47126,2239.868544,453.1788,2245.868544,459.1788,3332.4618749999895
4008.0,47958,2254.0458240000003,467.35608,2260.0458240000003,473.35608,3354.0218749999894
