arrival_rate,payload_bytes,legacy_fraction,block_interval_s,block_bytes,slots_per_block,duration_blocks,warmup_blocks,policy,seed,control_v,break_time_s,exposure_target,verify_budget_per_block,surge_multiplier,surge_enter,surge_leave,deadline_order,fixed_penalty,attack_rate,vulnerable_cap,pq_max_wait,commit_reveal,commit_bytes,trace_name,migration_budget,budget_margin,expired_last,legacy_commit_reveal,expired_order,backfill,builder_break_time_s,fee_tiers,fee_model,attack_fee,adopt_share,adopt_by_value,forger_fee,bump_at,adversary,throughput_tps,inclusion_ratio,at_risk_fraction,at_risk_fraction_legacy,at_risk_fraction_vuln,exposure_floor,window_mean_s,window_p95_s,window_legacy_mean_s,window_legacy_p95_s,window_vuln_mean_s,window_vuln_p95_s,window_vuln_p99_s,window_vuln_max_s,window_vuln_p95_cens_s,window_vuln_p99_cens_s,lost_fraction_vuln,lost_fraction_legacy,lost_fraction_norule_vuln,lost_fraction_norule_legacy,adopter_block_share,block_value_ratio,block_value_ratio_geo,mean_pending_tx,bytes_per_tx,verify_per_tx,generated,pending_measured_end,mean_offered_tps,inclusion_ratio_pq,latency_mean_s,commit_bytes_per_tx,attacker_included_tps,attacker_block_share,share_ecdsa,share_falcon,share_mldsa,share_hybrid,adv_feasible,adv_count_k1,adv_value116_k1,adv_value150_k1,adv_value200_k1,adv_count_k11,adv_value116_k11,adv_value150_k11,adv_value200_k11,adv_count_k100,adv_value116_k100,adv_value150_k100,adv_value200_k100,adv_count_k1000,adv_value116_k1000,adv_value150_k1000,adv_value200_k1000,experiment
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,2,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,32.849583333333335,0.9991888774824785,0.010601352122680398,0.010907829265815929,0.010601352122680398,0.0,18.85635484975715,51.0,18.889134481941696,51.0,18.85635484975715,51.0,99.0,207.60000000000036,51.0,99.0,0.0,0.0,0.010601352122680398,0.010907829265815929,1.0,1.0,1.0,582.527499999999,355.0,1.0,394515,320,32.87625,,18.85635484975715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,3,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,33.785333333333334,1.0,0.020509392635857767,0.020081671477302544,0.020509392635857767,0.0,22.527316587079145,57.0,22.48470873786402,57.0,22.527316587079145,57.0,219.0,433.1999999999998,57.0,219.0,0.0,0.0,0.020509392635857767,0.020081671477302544,1.0,1.0,1.0,720.5505000000028,355.0,1.0,405424,0,33.785333333333334,,22.527316587079145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,4,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,30.00375,0.9978935990354901,0.005199350081239845,0.004921460156524635,0.005199350081239845,0.0,15.38429029704624,45.0,15.348006438602043,45.0,15.38429029704624,45.0,57.0,110.39999999999964,45.0,57.0,0.0,0.0,0.005199350081239845,0.004921460156524635,1.0,1.0,1.0,426.15019999999936,355.0,1.0,360805,760,30.067083333333333,,15.38429029704624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,5,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,30.67725,0.9980263247075409,0.01232998394575785,0.012458230422780764,0.01232998394575785,0.0,17.44246632276364,53.0,17.440959610634977,53.0,17.44246632276364,53.0,109.0,193.20000000000005,53.0,109.0,0.0,0.0,0.01232998394575785,0.012458230422780764,1.0,1.0,1.0,498.59109999999964,355.0,1.0,368855,728,30.737916666666667,,17.44246632276364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,6,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,31.49925,0.998138348437797,0.005637700368527293,0.005811069378499043,0.005637700368527293,0.0,15.235997682484518,41.0,15.227886046346852,41.0,15.235997682484518,41.0,57.0,134.39999999999964,41.0,57.0,0.0,0.0,0.005637700368527293,0.005811069378499043,1.0,1.0,1.0,442.8717999999988,355.0,1.0,378696,705,31.558,,15.235997682484518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,7,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,29.416666666666668,1.0,0.003943342776203966,0.003918908734644661,0.003943342776203966,0.0,14.929862889518477,41.0,14.860106262717736,41.0,14.929862889518477,41.0,57.0,289.1999999999998,41.0,57.0,0.0,0.0,0.003943342776203966,0.003918908734644661,1.0,1.0,1.0,403.8867999999996,355.0,1.0,353000,0,29.416666666666668,,14.929862889518477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,8,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,30.445,1.0,0.0073438440904363056,0.007852425415622866,0.0073438440904363056,0.0,16.020998521924792,47.0,16.09272420860861,49.0,16.020998521924792,47.0,61.0,169.19999999999982,47.0,61.0,0.0,0.0,0.0073438440904363056,0.007852425415622866,1.0,1.0,1.0,451.2253000000007,355.0,1.0,365340,0,30.445,,16.020998521924792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,9,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,29.382833333333334,1.0,0.011611088107001254,0.011146511869758824,0.011611088107001254,0.0,17.217192578433018,53.0,17.155587909958232,53.0,17.217192578433018,53.0,231.0,338.4000000000001,53.0,231.0,0.0,0.0,0.011611088107001254,0.011146511869758824,1.0,1.0,1.0,474.80710000000136,355.0,1.0,352594,0,29.382833333333334,,17.217192578433018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,10,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,28.91175,1.0,0.0005245848717793515,0.0005408746716118065,0.0005245848717793515,0.0,11.760301607477992,31.0,11.749443671766373,31.0,11.760301607477992,31.0,45.0,86.39999999999964,31.0,45.0,0.0,0.0,0.0005245848717793515,0.0005408746716118065,1.0,1.0,1.0,305.55350000000084,355.0,1.0,346941,0,28.91175,,11.760301607477992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,11,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,28.853416666666668,1.0,0.005776323427901375,0.005790758027656196,0.005776323427901375,0.0,14.217064992303026,45.0,14.213983034434797,45.0,14.217064992303026,45.0,59.0,134.39999999999964,45.0,59.0,0.0,0.0,0.005776323427901375,0.005790758027656196,1.0,1.0,1.0,383.7059999999997,355.0,1.0,346241,0,28.853416666666668,,14.217064992303026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,12,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,30.238666666666667,0.9996253443526171,0.006390824110410512,0.006402154201241963,0.006390824110410512,0.0,15.2794270029543,45.0,15.224531516184038,45.0,15.2794270029543,45.0,59.0,207.60000000000036,45.0,59.0,0.0,0.0,0.006390824110410512,0.006402154201241963,1.0,1.0,1.0,425.7889999999984,355.0,1.0,363000,136,30.25,,15.2794270029543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,13,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,31.91325,1.0,0.015698808488637164,0.015826800396321856,0.015698808488637164,0.0,20.048412493243454,55.0,19.999860939699992,55.0,20.048412493243454,55.0,171.0,337.2000000000007,55.0,171.0,0.0,0.0,0.015698808488637164,0.015826800396321856,1.0,1.0,1.0,601.5140999999999,355.0,1.0,382959,0,31.91325,,20.048412493243454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,14,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,30.576166666666666,1.0,0.016824105921278556,0.016839767338133426,0.016824105921278556,0.0,18.11602173806388,55.0,18.137488963125463,55.0,18.11602173806388,55.0,157.0,267.60000000000036,55.0,157.0,0.0,0.0,0.016824105921278556,0.016839767338133426,1.0,1.0,1.0,517.2271000000007,355.0,1.0,366914,0,30.576166666666666,,18.11602173806388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,15,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,29.606083333333334,1.0,0.008506134718934454,0.008624572994481775,0.008506134718934454,0.0,16.37670186025964,49.0,16.426697698862593,49.0,16.37670186025964,49.0,61.0,242.4000000000001,49.0,61.0,0.0,0.0,0.008506134718934454,0.008624572994481775,1.0,1.0,1.0,449.3227000000018,355.0,1.0,355273,0,29.606083333333334,,16.37670186025964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,16,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,30.889333333333333,1.0,0.015280355678335564,0.015158166327728156,0.015280355678335564,0.0,18.378642033927544,55.0,18.396025908639025,55.0,18.378642033927544,55.0,147.0,205.20000000000073,55.0,147.0,0.0,0.0,0.015280355678335564,0.015158166327728156,1.0,1.0,1.0,530.636800000001,355.0,1.0,370672,0,30.889333333333333,,18.378642033927544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,17,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,29.64975,1.0,0.01227104219540918,0.011811208884287798,0.01227104219540918,0.0,16.073565544397574,53.0,16.014180979718574,51.0,16.073565544397574,53.0,133.0,217.19999999999982,53.0,133.0,0.0,0.0,0.01227104219540918,0.011811208884287798,1.0,1.0,1.0,440.9975000000015,355.0,1.0,355797,0,29.64975,,16.073565544397574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,18,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,32.753166666666665,0.9981689307419005,0.006673654964659906,0.006813572840742281,0.006673654964659906,0.0,16.044418096978006,45.0,16.105473768168913,45.0,16.044418096978006,45.0,59.0,147.60000000000036,45.0,59.0,0.0,0.0,0.006673654964659906,0.006813572840742281,1.0,1.0,1.0,487.27439999999945,355.0,1.0,393759,721,32.81325,,16.044418096978006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,19,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,31.412916666666668,1.0,0.011317000703001685,0.010860336776567144,0.011317000703001685,0.0,18.438437479274725,51.0,18.420698316117164,51.0,18.438437479274725,51.0,109.0,388.7999999999995,51.0,109.0,0.0,0.0,0.011317000703001685,0.010860336776567144,1.0,1.0,1.0,541.5095999999983,355.0,1.0,376955,0,31.412916666666668,,18.438437479274725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,20,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,32.630583333333334,1.0,0.011706808796451182,0.01148270784211915,0.011706808796451182,0.0,19.022378290305443,53.0,18.936141163251932,51.0,19.022378290305443,53.0,145.0,337.1999999999998,53.0,145.0,0.0,0.0,0.011706808796451182,0.01148270784211915,1.0,1.0,1.0,581.554600000003,355.0,1.0,391567,0,32.630583333333334,,19.022378290305443,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,21,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,31.3945,1.0,0.00464518732049669,0.004627054138299469,0.00464518732049669,0.0,15.822586758827258,43.0,15.793138891096484,43.0,15.822586758827258,43.0,57.0,146.39999999999964,43.0,57.0,0.0,0.0,0.00464518732049669,0.004627054138299469,1.0,1.0,1.0,460.25719999999905,355.0,1.0,376734,0,31.3945,,15.822586758827258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,22,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,31.472916666666666,1.0,0.0052531938836301055,0.005133533508853805,0.0052531938836301055,0.0,15.528093731382832,45.0,15.496290295596452,45.0,15.528093731382832,45.0,57.0,169.20000000000073,45.0,57.0,0.0,0.0,0.0052531938836301055,0.005133533508853805,1.0,1.0,1.0,450.9468999999986,355.0,1.0,377675,0,31.472916666666666,,15.528093731382832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,23,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,28.254166666666666,1.0,0.0,0.0,0.0,0.0,11.741567320454251,31.0,11.790026514779518,31.0,11.741567320454251,31.0,43.0,55.200000000000045,31.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,297.84319999999923,355.0,1.0,339050,0,28.254166666666666,,11.741567320454251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,24,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,30.88325,0.9977009204394635,0.004341619918024603,0.004220738314224518,0.004341619918024603,0.0,15.340286401204509,41.0,15.353678071959555,41.0,15.340286401204509,41.0,57.0,146.39999999999964,41.0,57.0,0.0,0.0,0.004341619918024603,0.004220738314224518,1.0,1.0,1.0,438.39440000000224,355.0,1.0,371453,854,30.954416666666667,,15.340286401204509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,25,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,29.692333333333334,1.0,0.005116360003143348,0.004862054428778866,0.005116360003143348,0.0,14.41139688134994,43.0,14.392389339079141,43.0,14.41139688134994,43.0,57.0,134.39999999999964,43.0,57.0,0.0,0.0,0.005116360003143348,0.004862054428778866,1.0,1.0,1.0,392.2772000000016,355.0,1.0,356308,0,29.692333333333334,,14.41139688134994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,26,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,33.80275,0.9993889834705246,0.01051443053203265,0.010449475065616798,0.01051443053203265,0.0,19.92302105597922,51.0,19.945688976377944,51.0,19.92302105597922,51.0,99.0,277.20000000000005,51.0,99.0,0.0,0.0,0.01051443053203265,0.010449475065616798,1.0,1.0,1.0,634.4307999999976,355.0,1.0,405881,248,33.82341666666667,,19.92302105597922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,27,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,31.287333333333333,1.0,0.0023012507724105603,0.0023202883533923148,0.0023012507724105603,0.0,14.641717628007127,41.0,14.645500677488858,41.0,14.641717628007127,41.0,53.0,121.19999999999982,41.0,53.0,0.0,0.0,0.0023012507724105603,0.0023202883533923148,1.0,1.0,1.0,420.55550000000017,355.0,1.0,375448,0,31.287333333333333,,14.641717628007127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,28,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,32.35625,1.0,0.004769815208293091,0.0048606861841027985,0.004769815208293091,0.0,16.518783851651655,45.0,16.521058664345627,45.0,16.518783851651655,45.0,57.0,145.20000000000073,45.0,57.0,0.0,0.0,0.004769815208293091,0.0048606861841027985,1.0,1.0,1.0,495.6827000000012,355.0,1.0,388275,0,32.35625,,16.518783851651655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,29,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,33.0125,1.0,0.015882872649249022,0.015892379397957294,0.015882872649249022,0.0,20.4270897387354,55.0,20.500493008699188,55.0,20.4270897387354,55.0,157.0,421.1999999999998,55.0,157.0,0.0,0.0,0.015882872649249022,0.015892379397957294,1.0,1.0,1.0,634.7342999999996,355.0,1.0,396150,0,33.0125,,20.4270897387354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,30,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,30.009166666666665,0.9917353095885281,0.009299936130626752,0.008974192229798778,0.009299936130626752,0.0,16.562812473966368,49.0,16.475435239033175,49.0,16.562812473966368,49.0,61.0,242.39999999999964,49.0,61.0,0.0,0.0,0.009299936130626752,0.008974192229798778,1.0,1.0,1.0,465.89449999999977,355.0,1.0,363111,3001,30.25925,,16.562812473966368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,falcon-only,1,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,13.204166666666667,0.46253590528011956,0.4790829790525117,1.0,1.0,0.0,3922.3170160933946,3599.0,3920.619350748162,3599.0,3920.619350748162,3599.0,3599.0,6249.6,3599.0,3599.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,100187.60059999985,1377.6151593562638,0.6843780372357222,342568,184118,28.547333333333334,0.46345613318098033,3922.3170160933946,0.0,0.0,0.0,0.30001050886247405,0.699989491137526,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,falcon-only,2,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,14.087333333333333,0.4284957479436777,0.49722683944502866,1.0,1.0,0.0,4144.401840897255,3599.0,4150.818899322482,3599.0,4150.818899322482,3599.0,3599.0,6967.2,3599.0,3599.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,121427.76510000043,1377.638895461644,0.6843707112772721,394515,225467,32.87625,0.4292173308669415,4144.401840897255,0.0,0.0,0.0,0.29978074344448247,0.7002192565555175,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,falcon-only,3,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,13.52075,0.4001958443506058,0.5171425290387339,1.0,1.0,0.0,4289.740591313336,3599.0,4294.0694238624,3599.0,4294.0694238624,3599.0,3599.0,7477.2,3599.0,3599.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,135370.9466999998,1375.1839395003976,0.6851284137344464,405424,243175,33.785333333333334,0.40049105379014505,4289.740591313336,0.0,0.0,0.0,0.3008011365878685,0.6991988634121314,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,falcon-only,4,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,14.223166666666666,0.4730477681850307,0.472737844576201,1.0,1.0,0.0,3801.8905119581823,3599.0,3809.0414358571948,3599.0,3809.0414358571948,3599.0,3599.0,6588.0,3599.0,3599.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,104090.20810000012,1377.5083724908893,0.6844109961447872,360805,190127,30.067083333333333,0.47409842558669174,3801.8905119581823,0.0,0.0,0.0,0.30024528484915675,0.6997547151508432,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,falcon-only,5,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,14.00125,0.4555041954155427,0.48161604417962506,1.0,1.0,0.0,3845.0869600928504,3599.0,3845.872686068708,3599.0,3845.872686068708,3599.0,3599.0,6720.0,3599.0,3599.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,112913.62820000017,1376.4721185608428,0.6847308276046797,368855,200840,30.737916666666667,0.45532999636388954,3845.0869600928504,0.0,0.0,0.0,0.2991338059671145,0.7008661940328855,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,falcon-only,6,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,13.633333333333333,0.4320087880516298,0.4939603239402432,1.0,1.0,0.0,4009.723723716383,3599.0,4012.9802734015802,3599.0,4012.9802734015802,3599.0,3599.0,6450.0,3599.0,3599.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,116627.47820000039,1376.8565892420538,0.6846121638141837,378696,215096,31.558,0.4317250779402684,4009.723723716383,0.0,0.0,0.0,0.2986775672307075,0.7013224327692925,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
20.0,250,0.3,12.0,250000.0,10,1100,100,falcon-only,7,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,13.352416666666667,0.4539065155807365,0.4858356485201938,1.0,1.0,0.0,3900.7386528031698,3599.0,3899.3750113961305,3599.0,3899.3750113961305,3599.0,3599.0,6832.8,3599.0,3599.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,107427.42369999994,1373.8410712168209,0.6855428792540668,353000,192771,29.416666666666668,0.45358682266009853,3900.7386528031698,0.0,0.0,0.0,0.30071388101983004,0.69928611898017,0.0,0.0,,,,,,,,,,,,,,,,,,congestion
